#class tools::wcsv::ntuple
#title Escapes
#separator 44
#vector_separator 59
#column double EDep_Trigger
#column double N_Trigger
#column double EDep_PEN
#column double N_Left
#column double N_Right
#column double N_Bottom
#column double N_Front
#column double N_Back
2,391.374,0.0484185,53,32,0,17,41
1,51.3917,1017,28,897,277,36,56
1,38.9469,1034.11,58,53,1309,233,34
1,42.2438,624.899,28,65,193,17,649
1,43.9198,1028.51,37,131,1307,242,30
2,35.1291,1036.16,29,428,1296,83,38
2,372.435,0.0227173,16,51,0,18,32
1,70.9231,500.535,121,10,244,61,16
1,137.128,1053.77,162,22,336,120,15
1,55.2387,796.63,33,10,286,34,10
1,34.9777,537.416,35,19,577,134,17
1,0,1434.71,22,57,413,64,8
1,28.086,1043.26,1329,11,224,82,17
1,90.5902,981.663,35,77,375,862,24
1,28.797,1006.16,205,18,1103,149,26
1,41.182,483.1,7,390,53,13,18
2,264.7,364.714,47,24,58,427,16
2,48.2296,351.941,15,152,269,17,24
1,140.583,929.603,290,22,771,28,164
1,50.7038,1017.59,19,268,176,210,14
2,159.865,913.806,18,169,244,29,650
1,37.211,1034.3,28,278,1069,37,61
1,34.8363,1036.88,25,226,1178,36,127
1,313.394,1024.28,79,16,30,110,30
2,734.199,0.0325181,19,67,0,33,43
1,69.6564,501.802,69,6,251,8,242
1,83.2826,982.596,113,13,312,15,127
1,29.0186,1040.78,33,130,1226,39,121
1,449.439,0.0342424,56,44,0,48,19
1,50.1984,1022.15,26,266,1141,34,179
1,46.2574,1026.42,353,22,934,36,80
1,36.8931,300.184,11,70,229,17,18
1,34.894,1038,530,28,997,52,53
1,89.3087,366.87,70,10,375,55,11
1,95.162,977.093,1379,21,165,21,144
1,39.0181,1028.05,27,157,1179,24,358
1,11.1498,304.775,8,43,291,61,7
1,47.4762,1023.46,11,579,546,73,37
1,39.5521,1030.18,302,11,258,373,17
4,389.011,0.0754513,57,16,0,60,21
1,35.7315,1036.94,355,22,823,116,28
1,61.8371,786.133,660,20,127,72,19
1,60.4235,281.99,14,7,91,15,149
2,53.448,450.337,12,66,160,5,365
5,588.5,0.0406849,28,71,0,67,33
1,45.683,1025.21,29,56,279,1064,11
1,164.878,904.707,145,34,1058,81,41
