#class tools::wcsv::ntuple
#title Escapes
#separator 44
#vector_separator 59
#column double EDep_Trigger
#column double N_Trigger
#column double EDep_PEN
#column double N_Left
#column double N_Right
#column double N_Bottom
#column double N_Front
#column double N_Back
3,383.106,0.0508494,31,32,0,13,54
1,57.6988,1011.04,45,74,1212,27,113
3,253.023,324.241,42,33,327,20,114
1,34.0483,1029.68,68,25,545,705,13
1,47.8532,336.445,342,9,81,33,11
1,31.656,541.489,28,87,717,26,45
1,47.2487,659.327,101,15,557,191,21
1,36.502,1036.33,122,23,663,581,16
1,340.434,514.461,45,80,374,31,234
2,448.584,0.0385603,15,62,0,21,32
1,105.504,570.492,13,84,145,522,12
1,36.1014,388.715,103,9,255,9,22
3,145.99,536.755,56,25,610,107,22
2,363.484,0.0414557,8,52,0,21,17
1,137.26,936.139,18,471,753,38,88
1,41.4875,529.381,43,20,563,33,26
1,88.8911,983.238,45,76,1005,27,386
1,33.8527,652.513,24,24,195,468,13
3,504.561,0.0462159,16,81,0,43,53
1,111.606,1351.61,56,68,1200,51,87
1,87.0292,103.775,10,11,76,4,24
1,34.1952,1037.38,154,33,1426,97,57
1,99.433,334.488,28,38,321,166,18
1,41.1892,533.041,156,18,551,40,19
1,49.5998,1021.57,95,48,1222,27,198
3,527.454,0.0500395,43,17,0,54,22
1,368.358,0.0451299,37,31,0,26,56
1,41.817,530.419,154,11,461,12,56
1,97.9122,973.931,13,403,362,21,315
3,487.269,0.0351153,30,45,0,64,27
2,409.757,0.0288264,17,29,0,20,56
1,71.6331,243.82,4,240,46,39,11
1,33.9437,1038.99,256,37,1203,32,136
1,39.7314,1034.5,198,26,1170,354,24
1,225.832,524.419,42,51,659,73,41
1,27.9286,1043.19,47,41,511,779,23
1,564.452,0.0378711,22,63,0,23,74
1,52.9866,1014.5,834,14,299,20,91
1,48.9857,1023.47,122,43,939,28,358
1,51.0529,1019.76,897,14,269,43,63
1,33.8405,1038.22,69,35,377,817,24
1,31.8541,816.483,18,215,811,64,25
1,55.2429,490.904,112,11,126,9,224
1,34.2859,226.445,5,225,45,10,8
2,45.7507,481.095,7,409,172,19,37
1,27.1665,1044.18,158,36,1291,74,46
1,0,1037.85,94,6,214,29,4
2,310.048,761.39,52,17,0,25,21
1,36.8153,1026.25,125,36,1242,39,126
1,42.9308,982.016,23,325,830,162,18
1,695.38,0.0875562,107,32,0,44,84
1,57.6702,416.534,107,6,193,8,181
1,161.069,414.081,15,236,157,119,22
1,75.8019,993.721,25,120,228,13,811
1,35.8618,970.846,32,151,1142,74,50
1,66.3612,506.112,9,291,213,61,10
1,55.5681,167.158,6,7,30,3,80
1,282.505,793.432,43,83,714,180,38
2,80.7878,490.549,106,7,269,28,28
1,59.0171,1010.95,27,401,243,268,17
1,586.565,0.0386226,36,36,0,37,68
1,34.5108,1037.59,56,46,1000,33,390
4,568.72,331.911,99,36,35,506,28
2,292.864,276.879,36,40,60,132,14
1,32.1113,1040.43,75,48,982,18,572
1,31.6669,1038.58,15,995,366,54,32
1,84.4298,977.509,19,133,381,47,18
1,31.6247,1038.56,25,222,1269,44,48
1,27.9819,544.008,20,37,554,170,14
5,537.822,0.106615,69,29,0,28,58
2,50.0198,1061.64,60,76,1262,106,50
1,385.905,0.041524,57,15,0,50,26
1,60.6373,171.709,13,10,109,63,7
1,32.5287,977.508,302,23,935,25,155
1,38.9478,684.005,44,23,104,926,7
1,46.139,1023.36,372,25,789,411,20
1,339.374,239.755,15,253,39,49,23
1,50.3733,1021.59,35,112,1237,30,151
1,31.7979,352.723,438,3,76,14,16
1,69.0734,853.223,927,15,226,63,42
1,52.1008,520.139,300,10,401,70,12
1,49.3638,1021.85,20,393,1024,112,26
1,37.6669,1034.68,43,46,311,17,860
1,69.3056,504.555,12,339,189,22,83
1,48.3062,617.914,214,7,137,6,52
1,32.2294,1037.34,31,47,641,22,667
2,74.1849,499.382,329,13,265,79,12
1,35.7301,1033.55,1252,19,212,24,62
2,389.628,0.0343351,23,25,0,16,64
1,444.581,0.021899,29,50,0,18,60
2,85.5371,489.461,54,20,604,19,146
2,157.433,916.88,24,107,713,30,381
1,31.3064,539.468,26,28,332,8,232
2,624.759,456.427,52,19,0,16,54
1,0,331.308,33,6,103,345,1
1,31.2366,1040.77,1064,12,269,57,19
1,48.9435,990.611,41,36,368,715,17
1,40.4026,567.65,9,141,337,4,186
2,240.602,834.092,999,24,157,46,50
1,26.9085,1044.97,45,107,1428,31,151
5,753.379,0.0639756,43,78,0,95,40
1,63.5606,1008.39,30,145,367,753,16
1,99.6635,161.924,5,126,42,9,25
1,329.642,400.921,60,26,116,15,77
3,278.069,168.504,46,10,158,24,44
1,412.281,0.0287015,18,45,0,53,16
1,804.309,0.0595218,44,76,0,45,70
1,50.8768,1016.66,37,64,965,155,28
4,461.947,232.179,57,28,0,63,23
1,36.3305,952.073,21,421,1016,43,34
1,116.668,905.632,41,93,1248,114,52
1,35.9068,392.893,16,72,383,11,122
2,101.21,248.009,48,14,498,55,11
1,28.2836,454.822,44,8,241,123,13
2,650.705,0.0416592,24,67,0,29,63
2,335.751,0.0246637,15,34,0,56,16
1,42.4813,531.165,24,54,639,32,30
1,31.4788,1040.5,102,42,1257,38,143
1,79.482,565.025,6,456,45,7,44
1,52.0053,400.002,7,259,107,9,73
1,34.9523,1034.8,333,17,736,18,308
1,47.0543,807.592,19,43,131,38,23
7,638.844,0.0791455,50,30,0,17,75
1,80.2191,112.857,9,19,189,12,32
1,178.098,398.477,47,37,474,111,22
2,395.504,0.0308541,39,33,0,54,23
3,526.502,0.0711488,59,29,0,26,38
1,27.7891,1043.78,324,18,1051,18,174
1,33.0396,1015.42,268,22,180,14,216
1,30.0928,1041.54,42,97,1142,173,25
1,65.9886,1006.71,76,43,1301,127,35
1,42.611,775.82,10,157,346,12,332
1,72.0453,1209.34,95,32,1165,257,27
2,445.586,0.112308,66,15,0,34,27
1,31.3383,1037.59,44,94,1273,24,94
1,41.9432,1028.37,395,32,1005,40,55
1,54.177,1018.45,24,346,956,32,78
2,34.3378,1036.2,179,27,1414,31,128
1,137.187,297.722,85,16,232,40,12
1,68.0314,280.449,6,384,56,14,31
2,607.086,0.0372293,25,55,0,27,91
2,458.61,0.0490479,52,28,0,25,68
1,31.4323,542.06,112,16,569,29,28
1,42.7652,1029.42,199,32,1343,33,110
1,29.2911,1039.02,69,45,1068,84,46
1,39.8194,680.439,12,340,571,62,12
1,71.488,997.266,447,11,665,31,110
1,44.695,1026.19,259,10,161,23,165
1,73.1085,838.967,104,18,168,16,595
1,82.8226,227.492,29,15,114,11,16
4,612.956,467.638,71,28,0,64,41
2,386.221,0.0459361,33,22,0,18,62
1,44.7758,1027.1,21,189,222,464,14
1,30.3984,1042.52,141,47,1349,26,148
1,74.1415,734.626,20,16,104,16,11
1,21.8733,1047.33,41,90,1215,158,31
2,362.515,0.0418454,32,38,0,54,17
1,48.7625,522.119,19,74,170,6,295
1,41.3855,529.971,21,52,505,89,14
2,279.633,797.479,49,116,984,44,156
1,47.4574,1023.44,32,88,1241,332,26
1,100.857,1543.36,40,365,1652,333,87
1,85.7461,984.466,26,111,586,687,17
1,58.1864,1012.17,42,37,485,822,27
1,57.0818,507.161,14,31,342,12,116
1,251.119,171.549,79,14,27,18,16
1,42.029,1029.77,45,47,477,15,735
1,29.7247,419.369,444,4,104,25,10
1,53.7693,538.002,34,31,573,95,19
2,262.328,913.482,42,145,962,40,175
1,42.6895,1027.91,75,27,393,781,17
4,427.011,648.456,69,11,0,22,32
1,43.0646,526.985,34,19,222,12,280
1,86.4017,246.606,20,3,45,132,9
1,424.041,0.0219404,14,54,0,17,42
1,43.2319,361.481,24,11,420,16,15
1,28.6876,1040.96,59,41,815,31,463
1,52.93,179.689,19,17,332,20,15
1,27.5385,1201.3,42,132,1257,134,55
1,149.704,885.115,439,32,486,65,28
1,36.4568,1009.74,227,28,1177,48,61
1,29.1358,1042.96,65,53,1246,51,47
1,60.0195,900.627,44,25,445,159,26
4,490.611,0.073036,72,12,0,37,21
3,499.526,0.0267373,21,65,0,44,38
1,42.1063,531.781,20,83,658,26,48
2,451.736,0.0630735,55,13,0,27,32
1,39.7158,1122.16,37,125,1055,133,23
1,42.1403,370.728,537,8,68,19,28
2,495.62,0.0384329,13,52,0,29,34
2,478.623,0.0341704,14,48,0,52,29
1,55.4565,517.591,33,21,147,10,420
1,48.8164,523.912,9,592,123,34,16
1,472.056,0.025474,17,65,0,34,30
1,77.6328,538.287,71,21,548,32,74
1,33.1998,1036.93,823,13,339,33,64
1,42.5984,346.553,2,424,51,13,16
1,10.1955,306.076,19,15,313,17,14
2,46.77,1020.75,212,10,162,22,155
1,83.7293,987.554,151,26,1243,141,40
1,380.164,0.0401844,30,32,0,14,57
1,30.738,1042.21,97,57,1532,70,69
1,0,348.544,127,8,34,6,83
1,227.364,85.2677,17,153,17,26,26
2,398.547,0.0325841,26,32,0,16,60
1,38.8501,1178.96,151,42,1533,90,93
1,477.052,0.0410144,21,43,0,63,19
1,28.6488,1042.65,45,81,1409,38,152
1,37.9607,1032.84,213,19,1184,101,36
1,31.2664,1038.37,25,977,403,32,64
1,77.0684,324.181,37,11,54,18,9
1,41.3821,1028.94,24,348,1037,31,96
1,544.477,444.237,351,46,109,50,81
1,70.2597,1000.05,32,104,916,22,282
2,496.24,0.0581215,69,36,0,74,33
1,43.7948,418.602,25,17,183,13,318
1,367.418,109.675,22,25,0,56,21
2,376.785,695.751,52,23,0,23,22
1,44.9923,296.648,8,21,35,299,8
1,27.309,640.979,74,12,128,455,10
1,52.7857,1016.93,172,35,1032,115,28
1,55.2258,361.238,18,17,394,72,9
2,136.515,937.677,27,916,290,117,19
1,34.6215,1035.66,522,14,400,20,196
1,133.308,532.881,17,146,223,12,158
1,60.7822,1011.63,657,14,804,35,55
1,200.365,267.468,13,93,217,36,26
1,208.58,365.932,23,31,338,24,40
3,736.392,0.0974138,86,49,0,58,66
2,49.4715,1022.57,23,442,560,13,288
