#class tools::wcsv::ntuple
#title Escapes
#separator 44
#vector_separator 59
#column double EDep_Trigger
#column double N_Trigger
#column double EDep_PEN
#column double N_Left
#column double N_Right
#column double N_Bottom
#column double N_Front
#column double N_Back
1,71.3538,1001.41,44,71,882,714,20
1,67.9271,1005.31,315,37,912,30,346
1,156.286,915.573,26,177,793,233,20
1,44.3071,527.746,10,247,209,16,47
4,548.893,526.695,83,18,0,32,29
2,476.044,0.0438112,41,51,0,31,45
1,94.7016,419.269,7,354,122,20,40
4,567.399,293.033,57,15,0,61,17
1,115.647,165.276,54,7,17,38,6
1,47.6729,278.377,124,6,95,10,42
1,224.8,412.145,78,13,79,21,93
5,469.364,0.0486752,37,51,0,67,27
1,335.906,0.0475676,30,30,0,19,52
1,67.3291,378.871,9,337,141,30,11
1,48.7201,299.698,45,6,44,359,4
1,463.358,0.0242289,57,23,0,20,57
1,3.8206,182.144,11,6,212,7,68
1,119.789,690.223,22,283,585,79,19
1,36.9703,1031.86,77,28,981,39,56
1,36.4143,1035.62,25,551,859,89,28
1,37.9689,1034.44,1142,15,246,80,26
5,550.752,527.323,76,18,0,40,25
1,126.194,933.182,85,36,1024,43,80
3,632.153,0.0627283,16,84,0,50,19
1,115.868,788.569,183,15,118,158,17
1,49.3402,1023.43,49,75,1176,21,384
2,347.623,724.768,71,22,518,370,39
1,93.2135,691.76,67,20,389,18,40
1,35.3328,1037.68,37,60,1190,18,378
1,51.0067,645.446,25,155,763,32,122
1,51.0756,1045.84,475,21,980,67,49
1,34.6667,1033.84,15,987,259,21,103
5,584.406,498.433,198,52,397,67,98
1,46.354,1025.05,23,308,834,307,31
1,41.03,204.28,11,8,18,89,4
1,52.0871,520.263,18,31,284,280,10
1,32.7007,539.927,58,17,448,9,233
5,694.767,0.100242,70,33,0,36,66
1,431.913,647.387,28,774,126,103,42
1,49.9878,329.696,31,20,218,11,98
1,45.3887,1025.05,98,24,633,612,14
1,35.4001,1038.86,70,43,1453,123,52
1,45.6728,525.742,348,7,206,25,18
1,141.186,1361.57,701,53,942,115,46
1,62.8908,1009.92,53,52,1052,189,39
1,36.9868,533.45,530,12,149,40,22
1,137.115,929.553,25,84,919,350,28
2,113.179,452.498,29,26,359,21,34
1,49.689,1020.13,197,35,1278,32,139
1,36.5512,1035.06,58,42,989,20,435
1,589.242,0.0423102,42,51,0,75,39
1,50.5022,1022.01,89,20,767,602,16
1,43.1821,1025.18,1149,11,212,23,55
1,120.122,454.496,28,36,478,31,113
1,65.7369,1005.91,39,122,1238,35,99
1,43.7215,1024.79,16,1364,205,38,63
1,63.7672,1007.23,586,27,700,63,36
7,897.715,0.130988,101,66,0,96,58
1,41.9128,605.835,12,89,94,695,11
1,41.2203,1030.82,35,65,788,618,28
1,64.705,304.553,227,7,112,61,13
1,42.7166,336.486,25,8,56,206,5
1,45.9905,525.631,16,64,518,115,21
1,304.735,255.796,47,27,90,30,242
1,32.6997,1035.37,43,95,1028,272,29
1,223.586,1037.47,66,124,1230,97,81
1,72.8575,529.488,40,19,458,212,15
4,494.146,0.0540899,80,21,0,27,28
1,28.2809,1044.22,274,22,1137,79,35
1,60.0405,1011.02,361,16,372,24,267
1,61.6215,1011.35,68,49,1235,28,405
1,33.9682,1840.48,118,21,533,30,23
5,455.303,318.542,62,18,0,41,31
1,35.5509,1036.99,44,117,1391,85,55
1,36.9387,351.878,13,24,68,622,6
1,317.575,366.681,104,19,215,122,19
2,48.3646,1024.33,37,244,1109,38,109
1,32.5487,921.611,376,21,897,52,36
1,34.8537,837.915,59,17,444,562,16
1,41.8882,1029.43,27,1138,233,122,23
1,36.827,533.386,24,22,421,10,210
1,47.9659,1024.71,56,64,1115,111,31
1,310.457,492.968,38,95,598,55,67
1,29.067,1040.65,26,265,1188,103,22
3,215.822,856.454,82,26,529,38,524
1,36.5794,1035.24,69,64,1272,135,36
2,63.6212,236.508,9,17,71,16,9
1,420.059,0.0369643,21,74,0,55,26
1,83.9239,483.722,16,37,183,273,9
1,111.049,947.536,27,467,534,98,19
1,43.096,978.257,109,33,597,642,20
1,24.2107,1046.84,23,155,1296,36,112
1,39.4456,1030.33,17,166,229,10,596
1,75.5133,995.464,31,75,389,752,22
1,39.6874,532.066,16,328,310,29,25
1,120.018,1025.11,492,29,251,192,22
1,71.3953,1002.08,53,109,1327,42,101
1,32.6829,1038.96,97,29,393,18,818
1,42.4393,1028.74,28,383,1215,120,25
1,49.1471,1021.37,52,33,958,22,493
1,58.3695,1010.82,73,41,214,25,1152
3,333.895,745.099,137,60,822,45,176
1,31.8038,538.921,46,26,454,29,45
2,38.1341,1034.28,337,17,959,237,22
5,488.437,330.556,62,22,0,39,42
1,40.4838,167.434,75,7,41,5,11
1,68.5595,503.501,138,10,320,116,15
1,31.0729,425.49,15,33,134,290,11
1,480.963,0.0466432,26,33,0,71,29
1,557.582,0.0536609,28,40,0,88,26
1,195.184,368.416,28,19,97,245,17
1,43.9915,1391.05,765,17,711,200,31
3,555.194,0.0924195,73,26,0,17,43
1,30.1076,1041.61,176,21,1179,264,23
1,143.468,191.428,7,34,96,5,57
1,0,773.713,34,2,249,7,8
1,39.8298,531.151,31,21,469,185,7
1,31.968,1038.74,111,45,1272,135,33
1,34.1569,1036.12,26,284,710,292,18
2,59.1589,764.471,19,1121,107,27,67
2,226.26,347.414,151,20,276,29,47
1,42.0622,529.613,17,69,548,50,24
1,98.4105,225.882,30,8,172,30,14
2,129.035,934.02,126,8,111,17,20
1,416.026,662.325,41,94,194,46,549
1,29.8046,1602.16,35,62,687,45,28
1,34.8447,1038.46,85,54,1550,49,127
1,48.7008,534.326,13,60,422,24,30
1,57.1904,1015.06,349,37,950,28,58
1,30.3532,1041.36,107,30,1072,26,298
1,116.205,955.665,55,72,406,950,20
2,105.838,751.094,24,132,817,43,39
1,363.375,0.0270263,30,29,0,54,22
2,88.852,480.45,63,30,595,30,55
1,54.814,1011.69,1334,16,166,28,103
1,51.8791,1016.81,191,16,174,17,181
1,718.879,177.713,41,67,0,76,50
1,27.5801,1044.8,63,64,1292,37,171
1,29.3717,1041.31,79,31,374,10,861
1,28.1816,1041.98,556,20,696,57,25
1,47.0924,1024.52,34,68,1118,32,276
1,49.9212,517.568,189,14,383,12,109
1,68.3594,421.455,124,8,303,16,40
1,197.083,597.709,20,113,393,279,16
1,39.4005,1030.6,277,20,1063,211,15
1,43.9198,452.711,78,8,310,15,68
2,346.469,0.0143069,11,52,0,25,17
2,167.239,565.504,27,46,136,792,19
1,39.1783,1033.24,124,34,1181,32,238
2,38.2086,353.869,17,7,58,10,300
1,475.724,0.0383161,53,32,0,74,34
1,37.5474,1035.15,51,95,1335,34,141
1,70.0649,817.326,10,852,198,37,62
1,79.5208,993.74,48,59,285,25,1373
1,58.0876,1010.96,167,18,150,261,19
2,47.4894,1024.27,18,237,815,365,14
1,170.309,261.708,20,32,190,22,197
1,33.8329,1036.58,771,16,428,14,106
5,589.508,0.0428231,42,60,0,48,65
1,39.5276,307.768,13,10,21,4,157
