#class tools::wcsv::ntuple
#title Escapes
#separator 44
#vector_separator 59
#column double EDep_Trigger
#column double N_Trigger
#column double EDep_PEN
#column double N_Left
#column double N_Right
#column double N_Bottom
#column double N_Front
#column double N_Back
3,214.078,891.036,99,105,2896,57,214
2,23.0253,1088.62,99,155,4080,218,74
2,378.987,728.91,89,92,2768,130,80
2,24.7808,1090.37,166,128,4257,87,315
2,58.329,1050.58,130,142,4102,65,163
2,60.0176,1049.18,104,135,3738,64,225
2,30.5001,1078.03,104,147,3678,230,70
2,26.972,1080.09,99,136,4005,188,44
2,31.8905,1081.31,55,249,4021,134,139
2,101.65,1009.16,86,160,3970,102,134
2,24.8219,1085.15,157,102,4161,227,95
4,299.32,806.479,182,58,2930,126,100
2,24.6613,1088.6,109,157,4208,96,209
2,399.396,706.784,113,70,2501,92,76
2,38.751,1074.01,112,156,4151,164,158
2,40.8938,1073.86,243,82,4484,103,212
2,75.0037,1039.96,157,131,3871,117,152
5,591.253,509.613,63,58,1599,77,70
2,294.784,811.57,202,72,2929,72,128
2,123.316,823.955,82,121,2631,117,80
2,28.3146,1085.48,186,113,3992,217,118
2,23.8999,1085.6,139,140,3868,169,121
2,25.8948,1075.29,141,130,3898,137,116
2,361.111,744.8,36,403,2365,54,105
2,554.486,549.433,98,71,2042,52,106
2,23.8911,1088.86,69,287,4127,120,105
2,23.495,1087.11,129,166,4058,117,159
4,513.628,209.896,16,37,535,37,13
